x,y,utc,discipline,flight_id
485564.72013362165,6189262.706097634,1344516864.0,paragliders,20119863
485671.2968102707,6189339.180416981,1344516864.0,paragliders,20119863
485652.9574308958,6189149.376351593,1344516864.0,paragliders,20119863
485599.13656480046,6189134.552943873,1344516864.0,paragliders,20119863
485648.0885714651,6189116.415138129,1344516864.0,paragliders,20119863
485997.9664551302,6188256.622335558,1347191680.0,paragliders,20121519
485603.60966792365,6189345.329585848,1347193088.0,paragliders,20121519
485502.01328456105,6188559.451726736,1347193344.0,paragliders,20121519
489079.59316399903,6186871.067334239,1347800064.0,paragliders,20121905
489585.6902123249,6187556.576850179,1347801728.0,paragliders,20121905
485972.7580552991,6189579.102340926,1347798784.0,paragliders,20121968
486072.76098368916,6189606.799010447,1367836544.0,paragliders,20127247
486423.5750337029,6188981.82929446,1367840640.0,paragliders,20127247
486068.5696643505,6189597.8155569695,1367836672.0,paragliders,20127251
486380.74363158474,6186769.654392831,1367840896.0,paragliders,20127251
486469.9774800108,6189347.9196840115,1369570304.0,paragliders,20128549
486507.9753759882,6189376.793272301,1369570304.0,paragliders,20128549
485917.28029020387,6189264.027724326,1369566592.0,paragliders,20128748
485734.56542512967,6189450.81244712,1372589184.0,paragliders,20130465
489278.76748591097,6187141.676488449,1375275904.0,paragliders,20132983
485739.1360120016,6189343.6682936475,1375272576.0,paragliders,20133122
485900.59001694276,6188361.851572192,1375273216.0,paragliders,20133122
485711.208850935,6188443.324434174,1375272192.0,paragliders,20133175
486304.2469035442,6186843.957630618,1376826880.0,paragliders,20134454
485567.81718059524,6188504.349300726,1378384521.9280365,paragliders,20136737
485878.65174889384,6189898.8316992605,1399290368.0,paragliders,20144557
485984.85049709165,6187903.917851311,1399291136.0,paragliders,20144557
485902.8009222033,6189278.34040901,1400238080.0,paragliders,20144752
489279.5240275097,6187008.517634801,1400239360.0,paragliders,20144752
485591.61201481393,6189389.808050751,1400240512.0,paragliders,20144760
485704.7084538495,6189373.774311667,1400238848.0,paragliders,20144772
485634.7413194364,6189434.652523274,1400238848.0,paragliders,20145195
486015.7770408416,6189507.114903983,1403177600.0,paragliders,20148065
485788.9413885189,6189261.739166635,1403266432.0,paragliders,20148555
486107.6393198367,6188359.609296867,1405513472.0,paragliders,20150154
486263.2076896544,6189413.015115627,1405510016.0,paragliders,20150171
486220.7664249729,6189427.140627798,1405510016.0,paragliders,20150171
486295.72673799226,6189432.1804029895,1405510016.0,paragliders,20150171
485994.42254627595,6187526.434627803,1405510656.0,paragliders,20150171
