discipline,estimator,t_s,msd_m2,n_flights,sem_m2,p10_m2,p50_m2,p90_m2
paragliders,ta_cohort_14400s,11.0,10769.745084386745,35327,,7759.1552734375,10379.8720703125,14212.0146484375
paragliders,ta_cohort_14400s,12.0,12123.759513083516,35332,,8379.7392578125,11772.9755859375,16087.310546875
paragliders,ta_cohort_14400s,14.0,16590.737015986884,35333,,12098.0693359375,16035.3017578125,21944.259765625
paragliders,ta_cohort_14400s,16.0,20902.407365693736,35392,,15217.3818359375,19878.701171875,27775.041015625
paragliders,ta_cohort_14400s,18.0,26338.922010078866,35392,,19115.328125,25141.953125,34796.96484375
paragliders,ta_cohort_14400s,20.0,31278.486980868027,35498,,22743.98046875,29834.48828125,41384.48046875
paragliders,ta_cohort_14400s,23.0,41131.31974233869,35501,,29187.3359375,39251.21484375,55042.00390625
paragliders,ta_cohort_14400s,25.0,46117.01879647305,35509,,32310.142578125,44017.890625,62082.57421875
paragliders,ta_cohort_14400s,29.0,62530.23967929248,35509,,44341.4375,59562.66015625,83743.8203125
paragliders,ta_cohort_14400s,32.0,74093.11486970139,35560,,51787.7265625,70407.90625,100189.4296875
paragliders,ta_cohort_14400s,37.0,97298.65091615675,35562,,67599.640625,92532.3984375,131713.0
paragliders,ta_cohort_14400s,41.0,118434.35352912649,35564,,82278.078125,112538.421875,160560.71875
paragliders,ta_cohort_14400s,46.0,148552.43367125595,35573,,102596.828125,141122.375,202114.125
paragliders,ta_cohort_14400s,52.0,184953.90687471966,35574,,126682.40625,175523.953125,252950.625
paragliders,ta_cohort_14400s,59.0,238847.00900795372,35574,,163286.65625,226941.0625,326113.375
paragliders,ta_cohort_14400s,67.0,300267.38552369794,35594,,203031.90625,285143.6875,412435.0
paragliders,ta_cohort_14400s,75.0,374420.41093140934,35597,,251963.421875,355489.875,516240.75
paragliders,ta_cohort_14400s,85.0,467806.1366544807,35597,,312344.21875,443749.34375,647316.875
paragliders,ta_cohort_14400s,95.0,583741.7223145068,35597,,388382.46875,554222.125,808252.3125
paragliders,ta_cohort_14400s,107.0,725303.6081871117,35597,,478180.875,687341.0,1008599.3125
paragliders,ta_cohort_14400s,121.0,907764.6807634813,35598,,594519.8125,859926.8125,1266502.125
paragliders,ta_cohort_14400s,137.0,1146423.1718730768,35598,,745071.8125,1086484.5,1605338.375
paragliders,ta_cohort_14400s,154.0,1423788.4038951294,35598,,918925.375,1348396.5,1999143.75
paragliders,ta_cohort_14400s,174.0,1786389.0438992598,35598,,1143901.5,1691263.375,2518482.0
paragliders,ta_cohort_14400s,196.0,2222518.884457614,35599,,1410044.125,2103601.0,3145774.75
paragliders,ta_cohort_14400s,221.0,2764051.1366762845,35599,,1739447.0,2614599.5,3924622.75
paragliders,ta_cohort_14400s,249.0,3439026.938691502,35599,,2143762.5,3251362.75,4898335.5
paragliders,ta_cohort_14400s,281.0,4275339.935344213,35599,,2639966.5,4037788.75,6117318.5
paragliders,ta_cohort_14400s,316.0,5289666.083427065,35599,,3235347.25,4992919.5,7595700.0
paragliders,ta_cohort_14400s,357.0,6577581.361024048,35599,,3977172.0,6204162.5,9485962.0
paragliders,ta_cohort_14400s,402.0,8126002.326357178,35599,,4855213.5,7647831.5,11775251.0
paragliders,ta_cohort_14400s,453.0,10063997.49485277,35599,,5944496.0,9458630.0,14652851.0
paragliders,ta_cohort_14400s,511.0,12455955.28269815,35599,,7257007.5,11684492.0,18255238.0
paragliders,ta_cohort_14400s,576.0,15396753.590080665,35599,,8843927.0,14408568.0,22707902.0
paragliders,ta_cohort_14400s,649.0,18997148.56203839,35599,,10743488.0,17721102.0,28213352.0
paragliders,ta_cohort_14400s,732.0,23465320.444912475,35599,,13044632.0,21836856.0,35078744.0
paragliders,ta_cohort_14400s,825.0,28952820.894917894,35599,,15814411.0,26858794.0,43569616.0
paragliders,ta_cohort_14400s,931.0,35802944.22482793,35599,,19199226.0,33111360.0,54290356.0
paragliders,ta_cohort_14400s,1049.0,44136609.40602867,35599,,23163866.0,40666020.0,67452592.0
paragliders,ta_cohort_14400s,1183.0,54475298.76229259,35599,,27995938.0,50010672.0,83920512.0
paragliders,ta_cohort_14400s,1334.0,67196905.85907659,35599,,33807072.0,61400568.0,104413936.0
paragliders,ta_cohort_14400s,1504.0,82831453.76891385,35599,,40625536.0,75438552.0,130075432.0
paragliders,ta_cohort_14400s,1695.0,102054564.37447983,35599,,48763940.0,92442056.0,161904880.0
paragliders,ta_cohort_14400s,1911.0,125680948.10438894,35599,,58435888.0,113236000.0,201480608.0
paragliders,ta_cohort_14400s,2155.0,154795805.64276764,35599,,69816736.0,138602752.0,250882560.0
paragliders,ta_cohort_14400s,2429.0,190234612.15744594,35599,,82829512.0,169131360.0,311910272.0
paragliders,ta_cohort_14400s,2739.0,233688952.38862306,35599,,98082136.0,206196992.0,388528832.0
paragliders,ta_cohort_14400s,3088.0,286432816.1991298,35599,,115405464.0,250690752.0,483202784.0
paragliders,ta_cohort_14400s,3481.0,350122521.2890324,35599,,134685648.0,303366144.0,598438400.0
paragliders,ta_cohort_14400s,3925.0,426975967.33265585,35599,,155635808.0,365429280.0,742281408.0
paragliders,ta_cohort_14400s,4425.0,518634275.83280426,35599,,178235600.0,437493952.0,920194496.0
paragliders,ta_cohort_14400s,4989.0,627053686.6675352,35599,,201266928.0,517986720.0,1136134272.0
paragliders,ta_cohort_14400s,5624.0,753408116.9640424,35599,,223414528.0,608083968.0,1402111488.0
paragliders,ta_cohort_14400s,6341.0,898928090.1983827,35599,,243048336.0,701028800.0,1729654784.0
paragliders,ta_cohort_14400s,7149.0,1062856599.4046767,35599,,254933728.0,792375488.0,2114247296.0
paragliders,ta_cohort_14400s,8059.0,1352373428.868891,27347,,342531424.0,993059648.0,2642865920.0
paragliders,ta_cohort_14400s,9086.0,1730196282.8365264,19920,,487654560.0,1242938112.0,3285577472.0
paragliders,ta_cohort_14400s,10244.0,2220434586.0804524,13758,,684506048.0,1619803392.0,4143141120.0
paragliders,ta_cohort_14400s,11549.0,2874851142.1282816,8709,,870104896.0,2074743936.0,5203801600.0
paragliders,ta_cohort_14400s,13021.0,3789971231.473373,5031,,1220864128.0,2646991104.0,6590154752.0
paragliders,ta_cohort_14400s,14680.0,4967287200.341775,2543,,1839689728.0,3225028864.0,8555337216.0
paragliders,ta_cohort_14400s,16550.0,6706923763.703165,960,,2362779648.0,3982321152.0,11616421888.0
paragliders,ta_cohort_14400s,18659.0,8422188342.162066,192,,3517120512.0,5473587200.0,9994872832.0
paragliders,ta_cohort_14400s,21037.0,7563212514.65746,7,,5324603904.0,6623389696.0,11433430016.0
paragliders,ta_cohort_14400s,23717.0,,0,,,,
paragliders,ta_cohort_14400s,26739.0,,0,,,,
paragliders,ta_cohort_14400s,30146.0,,0,,,,
paragliders,ta_cohort_14400s,33987.0,,0,,,,
paragliders,ta_cohort_14400s,38318.0,,0,,,,
paragliders,ta_cohort_14400s,43200.0,,0,,,,
hang gliders,ensemble,1.0,110.79578461552465,1660,5.451446355769288,29.949920654296875,58.771888732910156,198.38287353515625
hang gliders,ensemble,2.0,441.20297522271187,2431,14.05019472994659,149.12713623046875,291.23291015625,776.7349853515625
hang gliders,ensemble,3.0,987.5999381936296,2944,42.085284015158706,232.85879516601562,706.8487548828125,1636.988037109375
hang gliders,ensemble,4.0,1887.212929410337,3107,50.626797410599345,772.8277587890625,1471.3336181640625,2983.836669921875
hang gliders,ensemble,5.0,3508.9995777490703,4540,99.11936320594285,1171.353515625,2663.601806640625,5417.0439453125
hang gliders,ensemble,6.0,4449.696694861485,4566,107.44991973891968,1798.4808349609375,3537.859375,6659.1982421875
hang gliders,ensemble,7.0,5260.7969077904245,4586,114.77963463363703,2015.506103515625,4122.8515625,8168.66357421875
hang gliders,ensemble,8.0,10323.483787745727,4604,228.23890620332705,4201.423828125,7835.3212890625,16015.6162109375
hang gliders,ensemble,9.0,11024.293281465927,4610,227.77516417560287,4548.4375,8702.697265625,16665.6171875
hang gliders,ensemble,10.0,12804.498317762911,5382,222.20016240901424,5147.75341796875,10334.388671875,20319.25390625
hang gliders,ensemble,11.0,14662.755151767919,5403,240.25256661695332,5755.53857421875,11843.1337890625,23683.119140625
hang gliders,ensemble,12.0,16282.126820141088,5404,246.3577190772311,6108.29248046875,13336.689453125,27361.41796875
hang gliders,ensemble,14.0,24071.39767247342,5408,375.73339150242856,7652.14794921875,19573.4609375,41535.29296875
hang gliders,ensemble,16.0,31468.11439870022,5418,446.0232086005893,9935.6884765625,24852.61328125,59572.12109375
hang gliders,ensemble,18.0,41008.954815743666,5420,585.5456828281485,10318.0166015625,32854.50390625,75859.046875
hang gliders,ensemble,20.0,46488.234023635494,5429,642.3852637041214,9872.2880859375,37848.125,90085.15625
hang gliders,ensemble,23.0,59743.53486287525,5430,877.5288214525091,8949.0390625,48035.8984375,116317.9765625
hang gliders,ensemble,25.0,65483.387305211174,5597,996.7161905501405,9069.025390625,52345.05078125,132697.4375
hang gliders,ensemble,29.0,91144.65685122088,6036,1223.3590668176769,10442.8994140625,72315.2578125,192822.40625
hang gliders,ensemble,32.0,101833.96141597847,6072,1401.8680051820725,10819.7412109375,78398.1015625,223435.28125
hang gliders,ensemble,37.0,131681.83703879372,6074,1959.254093200971,11783.2841796875,97182.84375,304840.21875
hang gliders,ensemble,41.0,154506.34349753577,6075,2304.348633432839,11606.3232421875,107824.5,366531.875
hang gliders,ensemble,46.0,188602.36067114185,6075,2852.4687076611913,11705.7900390625,119625.3203125,467128.9375
hang gliders,ensemble,52.0,221213.15806244127,6076,3435.975328487764,12061.810546875,126261.6875,553941.0
hang gliders,ensemble,59.0,275728.5331741468,6096,4473.85599502472,12711.359375,142084.125,705541.875
hang gliders,ensemble,67.0,326308.88304189895,6100,5471.775245120889,13157.400390625,153720.703125,871587.375
hang gliders,ensemble,75.0,376301.94201948604,6100,6509.570986855203,13710.359375,167035.21875,1008871.5
hang gliders,ensemble,85.0,438547.38193067705,6101,7920.6334612277205,14190.6767578125,176985.109375,1203152.875
hang gliders,ensemble,95.0,503934.6159287499,6102,9512.31336125564,15832.8671875,196221.25,1423218.0
hang gliders,ensemble,107.0,583451.4327156106,6100,11653.31631894119,16754.865234375,211815.265625,1611435.875
hang gliders,ensemble,121.0,663862.152121138,6099,14069.094998385954,17244.46875,228913.234375,1854711.0
hang gliders,ensemble,137.0,768784.064304931,6098,17330.48154917777,19099.328125,247420.125,2126538.0
hang gliders,ensemble,154.0,881313.6954122538,6100,21187.175367909156,20414.064453125,270644.375,2361947.0
hang gliders,ensemble,174.0,1022324.0532941514,6098,26134.51849961121,23727.7578125,302909.78125,2602337.0
hang gliders,ensemble,196.0,1185134.058341295,6093,32148.997496172582,26173.7890625,338028.0,2861736.0
hang gliders,ensemble,221.0,1366172.7130823412,6095,39496.7882292833,29570.93359375,370528.90625,3094113.25
hang gliders,ensemble,249.0,1580161.3807382034,6098,48466.00420703697,34270.05859375,422024.75,3421869.5
hang gliders,ensemble,281.0,1811574.172849339,6098,57319.329540212384,37564.453125,478960.5,3801660.5
hang gliders,ensemble,316.0,2076203.5884184232,6098,66005.01362469465,44940.9140625,558304.75,4286401.0
hang gliders,ensemble,357.0,2363673.245814706,6099,74706.20344719276,49910.72265625,638637.125,5082174.5
hang gliders,ensemble,402.0,2670935.3615306984,6098,83248.2017997012,58243.9609375,730641.375,5836845.5
hang gliders,ensemble,453.0,3101838.1924460046,6096,93042.37036003183,73305.734375,877163.625,6997221.0
hang gliders,ensemble,511.0,3639976.86586321,6102,103612.94515994561,91299.0,1110836.375,8292634.0
hang gliders,ensemble,576.0,4389832.80199593,6104,115413.95089176571,104894.0390625,1416986.125,10838568.0
hang gliders,ensemble,649.0,5494518.289222023,6099,144816.6331160805,116012.3046875,1838745.375,14432163.0
hang gliders,ensemble,732.0,6966865.320521512,6102,173027.8469483957,143520.625,2412498.5,18795804.0
hang gliders,ensemble,825.0,8906090.518925574,6104,200264.22300771228,158051.1875,3329780.5,23960896.0
hang gliders,ensemble,931.0,12184748.745379183,6105,394597.5050911294,222685.484375,4659768.0,31448546.0
hang gliders,ensemble,1049.0,16080395.847373737,6100,360523.1763066342,302664.96875,6897259.0,40509864.0
hang gliders,ensemble,1183.0,21773428.608950324,6099,464571.6793261011,375457.15625,10028692.0,54898236.0
hang gliders,ensemble,1334.0,30012969.661284406,6098,832221.0403463448,526285.625,14052140.0,76381760.0
hang gliders,ensemble,1504.0,39898072.06142108,6097,786412.2554738604,728017.375,19515020.0,102696752.0
hang gliders,ensemble,1695.0,54003307.87422171,6101,1066626.78471213,1081645.625,26516288.0,135649248.0
hang gliders,ensemble,1911.0,72765160.67386472,6105,1645792.7999293655,1487278.875,36269456.0,182908512.0
hang gliders,ensemble,2155.0,96596506.3896125,6110,2108441.8017688454,2337722.5,51328968.0,241081152.0
hang gliders,ensemble,2429.0,126186347.3364766,6107,3033829.4776268224,2967306.25,69791648.0,301607456.0
hang gliders,ensemble,2739.0,163551817.31164694,6074,3415099.956219006,4144701.5,92519344.0,402679968.0
hang gliders,ensemble,3088.0,209202577.53752795,6039,5253625.761353197,5139757.0,111686472.0,527484416.0
hang gliders,ensemble,3481.0,258790870.7431038,5979,4569783.4039103985,6309024.0,138810096.0,656596928.0
hang gliders,ensemble,3925.0,325620403.69242233,5899,5905041.618685815,7735670.5,170984256.0,818361280.0
hang gliders,ensemble,4425.0,411250284.35780686,5763,7780205.24022546,10215191.0,211320880.0,1010033152.0
hang gliders,ensemble,4989.0,504615387.3678271,5611,9479569.733292894,12578770.0,264220144.0,1294547328.0
hang gliders,ensemble,5624.0,637811898.6869813,5411,16845085.726911306,14431475.0,322553120.0,1621798912.0
hang gliders,ensemble,6341.0,774143226.3461901,5127,15780309.330516377,18579066.0,376843104.0,1996552448.0
hang gliders,ensemble,7149.0,956654089.3530805,4781,20817544.415710077,17941300.0,455425856.0,2473478400.0
hang gliders,ensemble,8059.0,1195083574.7090776,4357,28007775.929074537,22857434.0,593258240.0,2990900480.0
hang gliders,ensemble,9086.0,1447495930.5007803,3912,37562251.063149475,29063620.0,700894080.0,3674213376.0
hang gliders,ensemble,10244.0,1732523236.2035773,3396,51867829.61067331,26048024.0,723750784.0,4517688320.0
hang gliders,ensemble,11549.0,2058164540.6086159,2865,69955362.17677379,30137530.0,703052864.0,5535699968.0
hang gliders,ensemble,13021.0,2457463664.4818864,2297,101767932.0555365,30477424.0,669875840.0,6203520512.0
hang gliders,ensemble,14680.0,2912271082.9027524,1770,148636608.96202525,29513608.0,606033216.0,6774376448.0
hang gliders,ensemble,16550.0,3736580070.701427,1248,238199977.84974563,30927002.0,764483968.0,8286043648.0
hang gliders,ensemble,18659.0,4869094803.534155,837,410738541.53672326,40210920.0,1081073792.0,8827944960.0
hang gliders,ensemble,21037.0,5926893263.471277,540,707885528.1488745,37454936.0,1041397696.0,8518558208.0
hang gliders,ensemble,23717.0,6647331511.569171,316,1195552718.3454185,30908864.0,557390336.0,6113127424.0
hang gliders,ensemble,26739.0,12383495506.344454,111,3221018087.56652,27505174.0,436253184.0,42642493440.0
hang gliders,ensemble,30146.0,15831720293.090477,26,6982105607.602981,2190693.0,489135552.0,54491774976.0
hang gliders,ensemble,33987.0,28561524340.250732,7,11625285867.716745,3167571200.0,13839005696.0,71926300672.0
hang gliders,ensemble,38318.0,40087122161.75685,6,18098402115.096497,2038977664.0,19554146304.0,98668240896.0
hang gliders,ensemble,43200.0,54462257123.08682,3,43550127397.317345,771184640.0,1716164096.0,129251770368.0
hang gliders,time_averaged,1.0,267.9240340700608,2053,,171.90362548828125,249.00714111328125,422.4497375488281
hang gliders,time_averaged,2.0,1038.7259804266355,2931,,690.080322265625,978.3440551757812,1471.214111328125
hang gliders,time_averaged,3.0,2682.587660194187,3613,,1554.6103515625,2390.045166015625,4286.85205078125
hang gliders,time_averaged,4.0,3718.1977042019053,3837,,2017.0498046875,3508.73486328125,5489.7001953125
hang gliders,time_averaged,5.0,5880.468863544116,5770,,3285.2822265625,5198.650390625,9248.9345703125
hang gliders,time_averaged,6.0,7928.713874856461,5796,,4256.4208984375,7115.662109375,12096.7890625
hang gliders,time_averaged,7.0,9785.044800194983,5825,,4337.3681640625,8846.7783203125,16257.2421875
hang gliders,time_averaged,8.0,16958.553195361063,5843,,9590.9443359375,15338.3623046875,25937.82421875
hang gliders,time_averaged,9.0,18251.943412979952,5857,,10627.1884765625,16570.203125,27046.583984375
hang gliders,time_averaged,10.0,19841.335678550862,6907,,11720.2392578125,18217.08203125,28259.802734375
hang gliders,time_averaged,11.0,23708.93402278097,6934,,13437.458984375,20905.7734375,36771.47265625
hang gliders,time_averaged,12.0,24982.755262362534,6935,,13782.2919921875,21922.6953125,38439.20703125
hang gliders,time_averaged,14.0,36756.72842733272,6935,,16645.30078125,33793.5859375,57136.08203125
hang gliders,time_averaged,16.0,47595.98830212797,6942,,26217.650390625,42521.8828125,75711.9296875
hang gliders,time_averaged,18.0,61273.178519944,6943,,33204.64453125,56740.0703125,90852.953125
hang gliders,time_averaged,20.0,68630.97223378075,6949,,37901.34375,62321.30859375,102073.921875
hang gliders,time_averaged,23.0,90067.470895138,6949,,46606.7890625,80576.3515625,138623.46875
hang gliders,time_averaged,25.0,94447.36308875828,6949,,48672.34765625,83973.359375,144330.921875
hang gliders,time_averaged,29.0,134997.01712445475,6949,,70964.1953125,123687.90625,202538.734375
hang gliders,time_averaged,32.0,151487.25821851325,6949,,78703.484375,135804.578125,231515.375
hang gliders,time_averaged,37.0,201171.29021694596,6949,,102378.8203125,181653.90625,308347.90625
hang gliders,time_averaged,41.0,242336.1209011028,6949,,121861.984375,219155.984375,371073.875
hang gliders,time_averaged,46.0,308662.4265654899,6948,,150880.578125,280775.375,477054.9375
hang gliders,time_averaged,52.0,369116.6637433764,6938,,179582.65625,333043.90625,570751.6875
hang gliders,time_averaged,59.0,489549.7735734661,6905,,233522.0625,447246.9375,760880.625
hang gliders,time_averaged,67.0,603632.7005754831,6882,,282675.65625,550797.5,938945.75
hang gliders,time_averaged,75.0,758211.6069130644,6850,,347847.53125,695929.0,1189837.0
hang gliders,time_averaged,85.0,911795.3250586791,6825,,414469.125,831119.4375,1437819.375
hang gliders,time_averaged,95.0,1160644.140210906,6798,,517514.78125,1063937.5,1840666.625
hang gliders,time_averaged,107.0,1414521.3742649534,6774,,625024.0625,1288210.5,2252331.75
hang gliders,time_averaged,121.0,1740974.7272205765,6745,,756688.375,1587692.75,2775157.75
hang gliders,time_averaged,137.0,2190242.796594451,6716,,941066.6875,1998940.25,3514027.0
hang gliders,time_averaged,154.0,2681338.4678725335,6685,,1125788.5,2449064.0,4321073.5
hang gliders,time_averaged,174.0,3341309.253922312,6653,,1387366.625,3048282.75,5396474.0
hang gliders,time_averaged,196.0,4130572.5125300786,6628,,1689264.125,3776197.25,6697512.0
hang gliders,time_averaged,221.0,5062003.575183571,6599,,2033844.875,4595694.0,8236553.5
hang gliders,time_averaged,249.0,6250776.000850494,6577,,2450713.25,5681249.0,10217190.0
hang gliders,time_averaged,281.0,7654993.038399732,6559,,2931988.0,6936302.5,12608618.0
hang gliders,time_averaged,316.0,9395542.597115276,6540,,3511941.25,8489050.0,15623156.0
hang gliders,time_averaged,357.0,11533459.75505707,6511,,4240992.5,10398905.0,19373084.0
hang gliders,time_averaged,402.0,14039014.672424335,6495,,4998361.0,12608371.0,23733220.0
hang gliders,time_averaged,453.0,17221330.33108301,6470,,5958449.0,15385376.0,29320364.0
hang gliders,time_averaged,511.0,21071816.886497904,6438,,7041585.5,18692672.0,36202296.0
hang gliders,time_averaged,576.0,25772450.262042873,6415,,8277095.0,22738400.0,44616980.0
hang gliders,time_averaged,649.0,31360287.569389496,6379,,9724524.0,27615812.0,54629504.0
hang gliders,time_averaged,732.0,38191143.07169527,6359,,11347775.0,33433316.0,67226224.0
hang gliders,time_averaged,825.0,46540201.11294527,6341,,13129183.0,40602640.0,82787368.0
hang gliders,time_averaged,931.0,56917319.807122074,6314,,15251818.0,49376216.0,102247152.0
hang gliders,time_averaged,1049.0,69248999.18301918,6289,,17357842.0,59803744.0,125661256.0
hang gliders,time_averaged,1183.0,84102647.0908023,6258,,19703856.0,72207776.0,154307808.0
hang gliders,time_averaged,1334.0,102351230.04722904,6213,,22174526.0,86983944.0,191276656.0
hang gliders,time_averaged,1504.0,124335642.5895445,6160,,24953424.0,105389688.0,236382496.0
hang gliders,time_averaged,1695.0,151031434.79216576,6083,,27927034.0,126090056.0,291817440.0
hang gliders,time_averaged,1911.0,183684256.8669186,5977,,32264518.0,152028048.0,358181760.0
hang gliders,time_averaged,2155.0,224723184.72441262,5832,,37604224.0,184279312.0,444274432.0
hang gliders,time_averaged,2429.0,272258647.17723364,5664,,42822828.0,222646464.0,550884928.0
hang gliders,time_averaged,2739.0,332800390.4139123,5440,,50222568.0,268058192.0,680792832.0
hang gliders,time_averaged,3088.0,407305241.8610851,5174,,60577972.0,323919552.0,838068160.0
hang gliders,time_averaged,3481.0,502225864.2397584,4819,,78312992.0,391665728.0,1039131392.0
hang gliders,time_averaged,3925.0,624341890.5734259,4415,,110063728.0,478752640.0,1302782336.0
hang gliders,time_averaged,4425.0,776262547.591161,3971,,152644176.0,585746368.0,1623216000.0
hang gliders,time_averaged,4989.0,971640627.546269,3456,,212578080.0,728974528.0,2044982016.0
hang gliders,time_averaged,5624.0,1228778607.2415414,2905,,311695072.0,903169280.0,2588232704.0
hang gliders,time_averaged,6341.0,1558091161.6351976,2347,,400982944.0,1130143616.0,3270983424.0
hang gliders,time_averaged,7149.0,1986619469.9509344,1835,,526209728.0,1372683264.0,4180010240.0
hang gliders,time_averaged,8059.0,2609954480.264797,1286,,729164736.0,1833553664.0,5424199680.0
hang gliders,time_averaged,9086.0,3499374346.7426248,858,,970616768.0,2502417408.0,6584403968.0
hang gliders,time_averaged,10244.0,4563179383.709414,554,,1474312576.0,3483685376.0,7868839936.0
hang gliders,time_averaged,11549.0,5725714454.041311,319,,2154393856.0,4302258176.0,10293012480.0
hang gliders,time_averaged,13021.0,7545883500.470114,137,,2859574528.0,5175509504.0,14310602752.0
hang gliders,time_averaged,14680.0,9492208060.44984,34,,3871444480.0,5459637760.0,19379372032.0
hang gliders,time_averaged,16550.0,11481115636.844486,7,,4808218112.0,6623024640.0,22950975488.0
hang gliders,time_averaged,18659.0,15398623505.32811,6,,5530770432.0,9775230976.0,30889869312.0
hang gliders,time_averaged,21037.0,18152209874.028458,4,,5543193600.0,8706153472.0,38318071808.0
hang gliders,time_averaged,23717.0,34695194876.05084,2,,11511591936.0,34695192576.0,57878798336.0
hang gliders,time_averaged,26739.0,81150920149.50557,1,,81150918656.0,81150918656.0,81150918656.0
hang gliders,time_averaged,30146.0,,0,,,,
hang gliders,time_averaged,33987.0,,0,,,,
hang gliders,time_averaged,38318.0,,0,,,,
hang gliders,time_averaged,43200.0,,0,,,,
hang gliders,ensemble_east,1.0,51.15120297396795,1660,3.8421344782818974,0.9308632016181946,17.725929260253906,119.50495147705078
hang gliders,ensemble_east,2.0,197.3220470902857,2431,10.36954702372029,2.4285972118377686,91.02264404296875,464.1517639160156
hang gliders,ensemble_east,3.0,439.78900564099825,2944,28.766431013316176,6.239486217498779,180.42510986328125,1018.859130859375
hang gliders,ensemble_east,4.0,810.4679405123397,3107,37.20479828031049,14.352624893188477,404.4461975097656,1871.7470703125
hang gliders,ensemble_east,5.0,1588.6177222715878,4540,71.03220510313663,29.175579071044922,784.8272705078125,3487.70947265625
hang gliders,ensemble_east,6.0,1969.9056640478811,4566,78.29744483505847,42.16587448120117,1033.83203125,4357.75439453125
hang gliders,ensemble_east,7.0,2288.925276938463,4586,84.47290540736209,47.332088470458984,1189.6024169921875,5201.943359375
hang gliders,ensemble_east,8.0,4511.5604306202695,4604,168.70759930541143,67.61205291748047,2244.03515625,9866.6005859375
hang gliders,ensemble_east,9.0,4766.790802902589,4610,169.71984267809762,73.243408203125,2351.108154296875,10643.89453125
hang gliders,ensemble_east,10.0,5544.691112229102,5382,169.45986573737719,88.85911560058594,2922.37744140625,12535.294921875
hang gliders,ensemble_east,11.0,6279.700785995625,5403,185.44687401762687,106.00570678710938,3314.767333984375,14154.0810546875
hang gliders,ensemble_east,12.0,6882.85365345019,5404,190.18604588578216,115.61314392089844,3675.2919921875,16073.1025390625
hang gliders,ensemble_east,14.0,10189.376168890472,5408,280.95296821774093,140.32579040527344,5020.45703125,23769.15625
hang gliders,ensemble_east,16.0,13372.598344528646,5418,340.51119333736966,187.374755859375,6737.125,32421.974609375
hang gliders,ensemble_east,18.0,17463.570670861423,5420,439.78897310855615,234.46958923339844,8249.44140625,41848.7890625
hang gliders,ensemble_east,20.0,19630.19418192791,5429,466.5672123171215,286.0509033203125,9175.1044921875,47788.44140625
hang gliders,ensemble_east,23.0,25133.4429043735,5430,597.6927712363281,355.14813232421875,11476.623046875,61057.890625
hang gliders,ensemble_east,25.0,27654.126506470715,5597,639.8007081425601,383.1690673828125,12573.6259765625,68906.671875
hang gliders,ensemble_east,29.0,38925.682361353574,6036,812.1233918571303,497.71502685546875,17721.197265625,99232.65625
hang gliders,ensemble_east,32.0,43370.43709419346,6072,916.2089139917986,527.14794921875,18994.8984375,111891.828125
hang gliders,ensemble_east,37.0,57166.0172349689,6074,1293.5987842804088,624.2478637695312,22023.1953125,153759.890625
hang gliders,ensemble_east,41.0,67517.52817615865,6075,1498.292432910711,612.7267456054688,25477.41796875,180995.234375
hang gliders,ensemble_east,46.0,83458.29553959596,6075,1809.316365273339,782.981689453125,28894.1171875,229614.84375
hang gliders,ensemble_east,52.0,98209.50310923564,6076,2123.61050851676,932.827392578125,32997.703125,271836.6875
hang gliders,ensemble_east,59.0,125254.8761212935,6096,2730.125010651595,1040.0228271484375,38495.9453125,359533.71875
hang gliders,ensemble_east,67.0,151322.44843385954,6100,3299.5158210452787,1185.666259765625,43981.65234375,437138.71875
hang gliders,ensemble_east,75.0,178575.2717354276,6100,3948.1732157964684,1193.56103515625,50014.5234375,519269.125
hang gliders,ensemble_east,85.0,213958.36535169985,6101,4803.917971915262,1401.4224853515625,55785.47265625,630935.75
hang gliders,ensemble_east,95.0,252462.29606543595,6102,5840.285492852686,1631.1180419921875,63548.609375,733719.6875
hang gliders,ensemble_east,107.0,299797.68168270355,6100,7192.657290889986,1688.2935791015625,72352.28125,848165.8125
hang gliders,ensemble_east,121.0,347510.00205474877,6099,8720.931317120072,1852.1888427734375,78037.140625,978031.6875
hang gliders,ensemble_east,137.0,410633.8219325286,6098,10825.340271173409,2122.70068359375,90515.953125,1103174.0
hang gliders,ensemble_east,154.0,479171.1658238375,6100,13488.22836637652,2358.255859375,100574.09375,1240587.5
hang gliders,ensemble_east,174.0,567547.3323139729,6098,16989.536619421164,2857.766845703125,115618.0078125,1419740.0
hang gliders,ensemble_east,196.0,672867.6317798092,6093,21624.49173953445,3125.689697265625,132856.71875,1578153.375
hang gliders,ensemble_east,221.0,788080.5805537667,6095,27228.371830129217,3899.816650390625,148752.9375,1754580.125
hang gliders,ensemble_east,249.0,921715.2345219675,6098,33710.23082396708,4402.052734375,169896.96875,1973158.625
hang gliders,ensemble_east,281.0,1065722.2845475979,6098,40165.496566212736,5117.29296875,197579.078125,2224982.75
hang gliders,ensemble_east,316.0,1213698.9479491368,6098,44981.5415593331,5589.85205078125,229097.15625,2521510.0
hang gliders,ensemble_east,357.0,1373350.0032824746,6099,49209.191948773216,7288.73291015625,270103.46875,2871197.75
hang gliders,ensemble_east,402.0,1537987.568146071,6098,52675.011090680855,7975.88232421875,298828.8125,3385215.0
hang gliders,ensemble_east,453.0,1769831.6833626798,6096,57687.53466175379,10846.1162109375,359167.40625,4152538.0
